Floating electrodes survey
   2.00
11
0
Type of measurement (0=app.resistivity, 1=resistance)
0
942
1
0
4   28.000,0.0   24.000,0.0   36.000,0.0   40.000,0.0     4.21011
4   30.000,0.0   26.000,0.0   38.000,0.0   42.000,0.0     3.76949
4   32.000,0.0   28.000,0.0   40.000,0.0   44.000,0.0     3.50678
4   34.000,0.0   30.000,0.0   42.000,0.0   46.000,0.0     3.67378
4   36.000,0.0   32.000,0.0   44.000,0.0   48.000,0.0     4.18443
4   38.000,0.0   34.000,0.0   46.000,0.0   50.000,0.0     4.63679
4   40.000,0.0   36.000,0.0   48.000,0.0   52.000,0.0     4.86312
4   42.000,0.0   38.000,0.0   50.000,0.0   54.000,0.0     5.07979
4   44.000,0.0   40.000,0.0   52.000,0.0   56.000,0.0     5.43703
4   46.000,0.0   42.000,0.0   54.000,0.0   58.000,0.0     5.95229
4   48.000,0.0   44.000,0.0   56.000,0.0   60.000,0.0     6.41461
4   50.000,0.0   46.000,0.0   58.000,0.0   62.000,0.0     6.40363
4   52.000,0.0   48.000,0.0   60.000,0.0   64.000,0.0     5.91666
4   54.000,0.0   50.000,0.0   62.000,0.0   66.000,0.0     5.36823
4   56.000,0.0   52.000,0.0   64.000,0.0   68.000,0.0     4.95978
4   58.000,0.0   54.000,0.0   66.000,0.0   70.000,0.0     4.66021
4   60.000,0.0   56.000,0.0   68.000,0.0   72.000,0.0     4.42840
4   62.000,0.0   58.000,0.0   70.000,0.0   74.000,0.0     4.24912
4   64.000,0.0   60.000,0.0   72.000,0.0   76.000,0.0     4.13702
4   66.000,0.0   62.000,0.0   74.000,0.0   78.000,0.0     4.13600
4   68.000,0.0   64.000,0.0   76.000,0.0   80.000,0.0     4.27040
4   70.000,0.0   66.000,0.0   78.000,0.0   82.000,0.0     4.48303
4   72.000,0.0   68.000,0.0   80.000,0.0   84.000,0.0     4.75099
4   74.000,0.0   70.000,0.0   82.000,0.0   86.000,0.0     5.14033
4   76.000,0.0   72.000,0.0   84.000,0.0   88.000,0.0     5.77622
4   78.000,0.0   74.000,0.0   86.000,0.0   90.000,0.0     6.44570
4   80.000,0.0   76.000,0.0   88.000,0.0   92.000,0.0     6.48869
4   82.000,0.0   78.000,0.0   90.000,0.0   94.000,0.0     5.87843
4   84.000,0.0   80.000,0.0   92.000,0.0   96.000,0.0     5.25510
4   86.000,0.0   82.000,0.0   94.000,0.0   98.000,0.0     4.86222
4   88.000,0.0   84.000,0.0   96.000,0.0  100.000,0.0     4.59072
4   90.000,0.0   86.000,0.0   98.000,0.0  102.000,0.0     4.38140
4   92.000,0.0   88.000,0.0  100.000,0.0  104.000,0.0     4.26168
4   94.000,0.0   90.000,0.0  102.000,0.0  106.000,0.0     4.26892
4   96.000,0.0   92.000,0.0  104.000,0.0  108.000,0.0     4.32200
4    8.000,0.0    0.000,0.0   16.000,0.0   24.000,0.0     4.66826
4   10.000,0.0    2.000,0.0   18.000,0.0   26.000,0.0     4.21492
4   12.000,0.0    4.000,0.0   20.000,0.0   28.000,0.0     3.87816
4   14.000,0.0    6.000,0.0   22.000,0.0   30.000,0.0     3.69188
4   16.000,0.0    8.000,0.0   24.000,0.0   32.000,0.0     3.54442
4   18.000,0.0   10.000,0.0   26.000,0.0   34.000,0.0     3.31060
4   20.000,0.0   12.000,0.0   28.000,0.0   36.000,0.0     3.09554
