Bipole-bipole borehole test
1.0
13
739
2
0
Surface Electrodes
16
0.0,  0.0
1.0,  0.0
2.0,  0.0
3.0,  0.0
4.0,  0.0
5.0,  0.0
6.0,  0.0
7.0,  0.0
8.0,  0.0
9.0,  0.0
10.0, 0.0
11.0, 0.0
12.0, 0.0
13.0, 0.0
14.0, 0.0
15.0, 0.0
Borehole 1 Electrodes
11
  4.0 1.0
  4.0 2.0
  4.0 3.0
  4.0 4.0
  4.0 5.0
  4.0 6.0
  4.0 7.0
  4.0 8.0
  4.0 9.0
  4.0 10.0
  4.0 11.0
Borehole 2 Electrodes
11
11.0 1.0,
11.0 2.0,
11.0 3.0,
11.0 4.0,
11.0 5.0,
11.0 6.0,
11.0 7.0,
11.0 8.0,
11.0 9.0,
11.0 10.0
11.0 11.0
Error estimate for data present
Type of error estimate (0=same unit as data)
0
Measured Data
4    3.000    0.000   11.000    4.000    1.000    0.000   11.000    6.000   8.991658      0.031624 
4    3.000    0.000   11.000    5.000    1.000    0.000   11.000    7.000   9.175006      0.083007 
4    3.000    0.000   11.000    6.000    1.000    0.000   11.000    8.000   9.281367      0.034451 
4    3.000    0.000   11.000    7.000    1.000    0.000   11.000    9.000   9.354918      0.076232 
4    3.000    0.000   11.000    8.000    1.000    0.000   11.000   10.000   9.622066      0.033956 
4    3.000    0.000   11.000    9.000    1.000    0.000   11.000   11.000   9.632702      0.049590 
4    4.000    0.000    4.000    1.000    2.000    0.000    4.000    3.000   1.483985      0.020827 
4    4.000    0.000    4.000    2.000    2.000    0.000    4.000    4.000   3.574933      0.052654 
4    4.000    0.000    4.000    3.000    2.000    0.000    4.000    5.000   5.217485      0.024605 
4    4.000    0.000    4.000    4.000    2.000    0.000    4.000    6.000   6.316690      0.038784 
4    4.000    0.000    4.000    5.000    2.000    0.000    4.000    7.000   7.221884      0.074602 
4    4.000    0.000    4.000    6.000    2.000    0.000    4.000    8.000   7.726763      0.034609 
