Boundary and blocks - general array format
   2.00
11
0
Type of measurement (0=app. resistivity,1=resistance)
 0
892
1
0
4   84.000,   0.000   90.000,   0.000   86.000,   0.000   88.000,   0.000    10.51120
4  -10.000,   0.000    0.000,   0.000   -6.000,   0.000   -4.000,   0.000    11.34080
4   -8.000,   0.000    2.000,   0.000   -4.000,   0.000   -2.000,   0.000    11.44390
4   -6.000,   0.000    4.000,   0.000   -2.000,   0.000    0.000,   0.000    12.62570
4   -4.000,   0.000    6.000,   0.000    0.000,   0.000    2.000,   0.000    11.12100
4   -2.000,   0.000    8.000,   0.000    2.000,   0.000    4.000,   0.000     7.58430
4    0.000,   0.000   10.000,   0.000    4.000,   0.000    6.000,   0.000    16.23060
4    2.000,   0.000   12.000,   0.000    6.000,   0.000    8.000,   0.000    16.23760
4    4.000,   0.000   14.000,   0.000    8.000,   0.000   10.000,   0.000     7.59610
4    6.000,   0.000   16.000,   0.000   10.000,   0.000   12.000,   0.000    11.15230
4    8.000,   0.000   18.000,   0.000   12.000,   0.000   14.000,   0.000    12.69690
4   10.000,   0.000   20.000,   0.000   14.000,   0.000   16.000,   0.000    11.65460
4   12.000,   0.000   22.000,   0.000   16.000,   0.000   18.000,   0.000    12.17560
4   14.000,   0.000   24.000,   0.000   18.000,   0.000   20.000,   0.000    13.41260
4   16.000,   0.000   26.000,   0.000   20.000,   0.000   22.000,   0.000    16.35340
4   18.000,   0.000   28.000,   0.000   22.000,   0.000   24.000,   0.000    17.70290
4   20.000,   0.000   30.000,   0.000   24.000,   0.000   26.000,   0.000    15.87900
4   22.000,   0.000   32.000,   0.000   26.000,   0.000   28.000,   0.000    17.66250
4   24.000,   0.000   34.000,   0.000   28.000,   0.000   30.000,   0.000    16.25800
4   26.000,   0.000   36.000,   0.000   30.000,   0.000   32.000,   0.000    13.10540
4   28.000,   0.000   38.000,   0.000   32.000,   0.000   34.000,   0.000    10.28200
4   30.000,   0.000   40.000,   0.000   34.000,   0.000   36.000,   0.000    11.19550
4   32.000,   0.000   42.000,   0.000   36.000,   0.000   38.000,   0.000    11.94150
4   34.000,   0.000   44.000,   0.000   38.000,   0.000   40.000,   0.000     3.04850
4   36.000,   0.000   46.000,   0.000   40.000,   0.000   42.000,   0.000    11.84090
4   38.000,   0.000   48.000,   0.000   42.000,   0.000   44.000,   0.000    10.92910
4   40.000,   0.000   50.000,   0.000   44.000,   0.000   46.000,   0.000     9.32690
4   42.000,   0.000   52.000,   0.000   46.000,   0.000   48.000,   0.000    10.71070
