Blue Ridge Province dipole-dipole survey line
   10.00000
3
469
1
0
  330.00000,    40.00000, 5.00000,    162.479
  340.00000,    40.00000, 5.00000,    441.890
  350.00000,    40.00000, 5.00000,    430.807
  160.00000,    40.00000, 6.00000,   2085.690
  170.00000,    40.00000, 6.00000,   1464.969
  180.00000,    40.00000, 6.00000,   1277.541
  190.00000,    40.00000, 6.00000,   1085.342
  200.00000,    40.00000, 6.00000,   1112.956
  210.00000,    40.00000, 6.00000,   1279.019
  220.00000,    40.00000, 6.00000,   1187.395
  230.00000,    40.00000, 6.00000,   1095.940
  240.00000,    40.00000, 6.00000,   1161.766
  250.00000,    40.00000, 6.00000,   1561.618
  260.00000,    40.00000, 6.00000,   2467.132
  270.00000,    40.00000, 6.00000,   2294.820
  280.00000,    40.00000, 6.00000,   1875.588
  290.00000,    40.00000, 6.00000,   1424.520
  300.00000,    40.00000, 6.00000,    515.796
  310.00000,    40.00000, 6.00000,     78.493
  320.00000,    40.00000, 6.00000,    319.206
  330.00000,    40.00000, 6.00000,    392.210
  175.00000,    50.00000, 5.00000,   1366.244
  185.00000,    50.00000, 5.00000,   1097.105
  195.00000,    50.00000, 5.00000,   1116.205
  205.00000,    50.00000, 5.00000,   1058.742
  215.00000,    50.00000, 5.00000,   1025.425
  225.00000,    50.00000, 5.00000,   1181.716
  235.00000,    50.00000, 5.00000,   1334.610
  245.00000,    50.00000, 5.00000,   1948.955
  255.00000,    50.00000, 5.00000,   1816.975
  265.00000,    50.00000, 5.00000,   1558.161
  275.00000,    50.00000, 5.00000,   1510.561
  285.00000,    50.00000, 5.00000,   1136.360
  295.00000,    50.00000, 5.00000,    122.645
  305.00000,    50.00000, 5.00000,    170.607
  315.00000,    50.00000, 5.00000,    676.327
  200.00000,    50.00000, 6.00000,   1144.666
  210.00000,    50.00000, 6.00000,   1272.865
  220.00000,    50.00000, 6.00000,   1929.222
  230.00000,    50.00000, 6.00000,   1662.320
  240.00000,    50.00000, 6.00000,   1161.555
  250.00000,    50.00000, 6.00000,   1262.468
  260.00000,    50.00000, 6.00000,    719.533
  270.00000,    50.00000, 6.00000,    280.888
  280.00000,    50.00000, 6.00000,    173.853
  290.00000,    50.00000, 6.00000,    679.157
  210.00000,    60.00000, 5.00000,   1659.958
  220.00000,    60.00000, 5.00000,   1509.697
  230.00000,    60.00000, 5.00000,   1405.551
  240.00000,    60.00000, 5.00000,   1096.004
  250.00000,    60.00000, 5.00000,   1052.501
  260.00000,    60.00000, 5.00000,    467.409
  270.00000,    60.00000, 5.00000,    167.084
  280.00000,    60.00000, 5.00000,    119.504
  245.00000,    70.00000, 5.00000,    181.447
  240.00000,    60.00000, 6.00000,    285.132
  250.00000,    60.00000, 6.00000,    153.839
2
26
    0.00   807.38
   20.00   813.54
   40.00   819.79
   60.00   824.43
   80.00   828.97
  100.00   834.68
  120.00   839.41
  140.00   841.06
  160.00   844.50
  180.00   846.30
  200.00   848.89
  220.00   852.14
  240.00   853.45
  260.00   850.46
  280.00   846.05
  300.00   840.79
  320.00   835.70
  340.00   831.29
  360.00   828.45
  380.00   827.08
  400.00   827.48
  420.00   826.99
  440.00   826.91
  460.00   829.40
  480.00   829.14
  490.00   828.29
1
0
0
0
0
